rollout/ep_len_mean,rollout/exploration_rate,time/time_elapsed,time/fps,time/episodes,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,train/n_updates,train/loss
522.53,0.02,143,742,224,106400,22.837011549999996,0.0003,6024,0.13258589804172516
522.88,0.02,144,748,228,108304,25.331918039999994,0.0003,6143,0.9689470529556274
518.76,0.02,146,756,232,110396,32.13453602,0.0003,6274,0.47284555435180664
517.28,0.02,147,763,236,112876,34.554890099999994,0.0003,6429,0.21587182581424713
513.32,0.02,148,768,240,114292,39.28609805,0.0003,6518,0.536554753780365
504.97,0.02,149,774,244,115920,39.65911885,0.0003,6619,0.24924013018608093
507.46,0.02,155,761,248,118212,47.71370224,0.0003,6763,0.447364866733551
508.24,0.02,156,769,252,120648,54.23725254,0.0003,6915,0.11234573274850845
498.65,0.02,157,773,256,122032,57.67208318,0.0003,7001,0.1223306879401207
496.96,0.02,159,780,260,124244,62.41055383999999,0.0003,7140,0.13130465149879456
500.72,0.02,160,788,264,126724,61.9066482,0.0003,7295,0.27087685465812683
500.12,0.02,161,792,268,128028,65.66385226,0.0003,7376,0.7668643593788147
495.86,0.02,162,798,272,130064,66.38175560999998,0.0003,7503,0.6957772970199585
497.15,0.02,164,802,276,131700,65.13115180000001,0.0003,7606,0.48795369267463684
499.04,0.02,170,786,280,133920,67.68124166,0.0003,7744,1.5952403545379639
495.75,0.02,171,791,284,135996,76.34876735,0.0003,7874,0.21686792373657227
491.43,0.02,172,796,288,137804,80.40346683,0.0003,7987,0.5501107573509216
495.96,0.02,174,803,292,140284,78.91797979,0.0003,8142,0.5151932835578918
495.64,0.02,176,808,296,142356,84.43773708,0.0003,8272,0.17527735233306885
497.59,0.02,177,813,300,143988,88.67070187000002,0.0003,8374,0.6342140436172485
505.52,0.02,178,819,304,146380,93.04018765999999,0.0003,8523,0.10219162702560425
507.77,0.02,180,824,308,148536,96.64218962999999,0.0003,8658,0.23198170959949493
510.39,0.02,185,813,312,150972,95.10490431,0.0003,8810,0.5813618898391724
503.52,0.02,186,816,316,152436,95.92519838999996,0.0003,8902,0.39919590950012207
497.88,0.02,188,822,320,154880,101.83932387,0.0003,9054,0.377106249332428
500.67,0.02,189,826,324,156656,111.42573587999999,0.0003,9165,0.19280670583248138
505.45,0.02,190,831,328,158696,113.09573793999999,0.0003,9293,0.07134982943534851
507.69,0.02,192,837,332,161132,117.80210990999998,0.0003,9445,0.08131574094295502
497.0,0.02,193,839,336,162192,121.42183076,0.0003,9511,0.4400039613246918
491.39,0.02,194,843,340,164012,121.85013632,0.0003,9625,0.5217105150222778
499.0,0.02,196,849,344,166492,120.80154302000001,0.0003,9780,0.08980166912078857
496.13,0.02,201,839,348,168972,124.70476064,0.0003,9935,0.6047982573509216
493.3,0.02,202,841,352,170036,123.2032013,0.0003,10002,0.2484271228313446
497.51,0.02,203,845,356,171944,121.49997474000001,0.0003,10121,0.06884411722421646
491.31,0.02,204,849,360,173932,118.09595331999999,0.0003,10245,0.17347463965415955
489.8,0.02,206,854,364,176076,123.73709928999999,0.0003,10379,0.2694133520126343
497.22,0.02,207,858,368,178172,129.74981395,0.0003,10510,0.36067995429039
496.95,0.02,207,860,372,179024,129.09029631,0.0003,10563,0.6901437640190125
498.12,0.02,209,864,376,181308,135.0997566,0.0003,10706,0.23412878811359406
495.89,0.02,210,868,380,183224,133.53196415,0.0003,10826,0.10702508687973022
496.28,0.02,217,853,384,185516,130.72846526,0.0003,10969,0.26656028628349304
500.6,0.02,219,858,388,187996,130.06561053,0.0003,11124,0.720552921295166
499.21,0.02,221,861,392,190476,137.89217399999998,0.0003,11279,0.11020708084106445
497.79,0.02,221,863,396,191384,136.41289979,0.0003,11336,0.07952248305082321
494.92,0.02,223,865,400,193700,136.47856298,0.0003,11481,1.5474156141281128
491.05,0.02,225,867,404,196008,133.24796815,0.0003,11625,0.2078036665916443
490.87,0.02,227,870,408,198160,134.12986646000002,0.0003,11759,0.41368749737739563
492.09,0.02,228,873,412,199916,145.56095013,0.0003,11869,0.09740947932004929
