rollout/ep_len_mean,rollout/exploration_rate,time/time_elapsed,time/fps,time/episodes,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,train/n_updates,train/loss
304.5,0.9758225,11,173,4,2036,-699.1180005,,,
296.375,0.9665125,12,226,8,2820,-443.452639125,,,
404.25,0.9370625000000001,14,366,12,5300,-370.7706595,,,
440.3125,0.91089,16,468,16,7504,-375.1100023125,,,
425.95,0.8915574999999999,17,527,20,9132,-386.4180986,,,
442.9583333333333,0.8621075,22,522,24,11612,-391.08202824999995,0.001,100,0.0842423290014267
430.64285714285717,0.8530349999999999,23,518,28,12376,-373.4255976785715,0.001,148,0.0858277976512909
440.90625,0.823585,30,490,32,14856,-383.04647550000004,0.001,303,0.05801888555288315
441.80555555555554,0.8071500000000001,33,481,36,16240,-430.1041653055556,0.001,389,0.14073319733142853
438.85,0.780645,45,410,40,18472,-406.11046102500006,0.001,529,0.12814438343048096
431.52272727272725,0.7678200000000002,47,414,44,19552,-411.6672582727273,0.001,596,0.12892577052116394
443.375,0.73837,51,426,48,22032,-474.49377704166665,0.001,751,0.44136765599250793
444.5576923076923,0.7192275,55,425,52,23644,-448.61565932692315,0.001,852,0.10901735723018646
438.69642857142856,0.7023175,59,424,56,25068,-425.92092514285713,0.001,941,0.12953931093215942
435.3833333333333,0.6881625,61,424,60,26260,-424.1288152,0.001,1016,0.08665351569652557
426.46875,0.6667875000000001,66,422,64,28060,-402.55152084375004,0.001,1128,0.6379381418228149
426.1029411764706,0.6464575000000001,71,419,68,29772,-386.25080648529416,0.001,1235,0.07355637103319168
419.1111111111111,0.6388575000000001,72,420,72,30412,-370.51330765277777,0.001,1275,0.13726601004600525
429.0263157894737,0.6094074999999999,76,427,76,32892,-358.9309132368421,0.001,1430,1.22149658203125
425.25,0.5891725,90,382,80,34596,-342.5261109625,0.001,1537,0.14320389926433563
431.25,0.5612900000000001,95,386,84,36944,-328.83895519047627,0.001,1683,0.22851793467998505
427.96590909090907,0.5437625000000001,98,390,88,38420,-314.6107556590909,0.001,1776,0.6405878067016602
428.0217391304348,0.519395,102,396,92,40472,-298.30398271739136,0.001,1904,0.4013350307941437
422.5,0.5090399999999999,103,398,96,41344,-289.87681659375,0.001,1958,0.5012663006782532
426.49,0.48946999999999996,106,403,100,42992,-279.86162422,0.001,2061,0.11234289407730103
435.63,0.4600200000000001,111,407,104,45472,-250.45389913,0.001,2216,0.08609048277139664
438.37,0.44040250000000025,114,412,108,47124,-244.10915093,0.001,2320,0.19160795211791992
431.6,0.41793500000000017,118,412,112,49016,-234.77610631999997,0.001,2438,0.09510752558708191
427.37,0.40278250000000004,131,383,116,50292,-217.48000023,0.001,2518,0.2205716371536255
428.44,0.37922250000000013,135,385,120,52276,-195.92555176000002,0.001,2642,0.7077698111534119
428.95,0.3593200000000001,139,386,124,53952,-176.03815578000004,0.001,2746,0.2925565242767334
431.4,0.33172250000000014,145,385,128,56276,-163.49499534999998,0.001,2892,0.5037572979927063
429.51,0.31894500000000003,148,386,132,57352,-143.86843905,0.001,2959,0.4446350932121277
425.83,0.29476750000000007,153,386,136,59388,-109.06236478999999,0.001,3086,0.586850643157959
419.7,0.28659750000000006,155,386,140,60076,-99.71397437000003,0.001,3129,0.19111157953739166
421.74,0.2642249999999998,160,386,144,61960,-80.05271278000001,0.001,3247,0.11571700870990753
413.75,0.24109250000000026,165,385,148,63908,-28.67697428,0.001,3369,0.5612307786941528
415.77,0.22750750000000008,169,384,152,65052,-20.233850100000005,0.001,3440,0.5523554086685181
420.19,0.20261750000000023,181,369,156,67148,-14.197537750000004,0.001,3571,0.2821410894393921
426.49,0.1735475000000002,188,368,160,69596,8.162606030000001,0.001,3724,0.2340070903301239
439.58,0.1440975000000002,196,367,164,72076,17.82493874,0.001,3879,0.22504384815692902
442.43,0.11702250000000014,202,366,168,74356,27.399221979999997,0.001,4022,0.11815361678600311
451.06,0.09593250000000009,207,366,172,76132,40.2536035,0.001,4133,0.17751523852348328
449.74,0.06710000000000005,213,367,176,78560,56.50620221,0.001,4284,0.4535030722618103
457.73,0.05,219,366,180,80604,60.77097140000001,0.001,4412,0.8489290475845337
459.98,0.05,226,366,184,83084,70.94502277000001,0.001,4567,0.6312577724456787
469.41,0.05,238,358,188,85564,75.55431762,0.001,4722,0.23174956440925598
470.98,0.05,244,358,192,87656,87.61451878,0.001,4853,0.06784687936306
