time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/iterations,train/entropy_loss,train/clip_range,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/n_updates,train/value_loss,train/explained_variance,train/loss
163840,264,356.56327141,398.34,618,40,-1.650940264761448,0.2,0.1930908203125,0.0132936165,-0.006559685234969947,0.001,390,22.25587570667267,0.9333871603012085,6.338408470153809
167936,271,369.13189045,393.46,619,41,-1.646672935783863,0.2,0.1783935546875,0.011994081,-0.009146627494192216,0.001,400,18.354018920660017,0.9748151898384094,7.542797565460205
172032,281,374.29272203,392.88,611,42,-1.6390740051865578,0.2,0.2498291015625,0.023480462,-0.0055358375000651,0.001,410,12.231496286392211,0.9696047306060791,4.577192783355713
176128,287,388.37692497000006,382.86,613,43,-1.6557555466890335,0.2,0.16884765625,0.012644369,-0.007404762681107968,0.001,420,61.20922749638557,0.8937974572181702,59.02335739135742
180224,299,397.07225826999996,382.04,602,44,-1.6904326237738132,0.2,0.1054443359375,0.0077835135,-0.0030789301847107707,0.001,430,122.72584917545319,0.7706975936889648,31.06141471862793
184320,304,399.07703367,382.27,605,45,-1.6901244930922985,0.2,0.0897705078125,0.008945074,-0.009569862129865214,0.001,440,96.16784541606903,0.9283589720726013,24.887174606323242
188416,311,403.79239592,382.88,605,46,-1.631301012635231,0.2,0.154541015625,0.013532222,-0.008395540745550534,0.001,450,26.216110575199128,0.9647331237792969,8.050169944763184
192512,322,400.9958115499999,375.19,597,47,-1.6191015355288982,0.2,0.1787109375,0.019900097,-0.0042766969272634014,0.001,460,19.787134730815886,0.9436707496643066,7.862940311431885
196608,328,398.8937860600001,372.58,598,48,-1.6690500028431416,0.2,0.09404296875,0.0076924306,-0.008587711972359103,0.001,470,127.83092259168625,0.8296977281570435,19.33820343017578
200704,342,399.82816192000007,374.6,586,49,-1.6461102336645126,0.2,0.10703125,0.01044037,-0.012011009573325283,0.001,480,69.35036343336105,0.9142728447914124,16.401899337768555
