rollout/ep_len_mean,rollout/exploration_rate,time/time_elapsed,time/fps,time/episodes,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,train/n_updates,train/loss
447.57,0.43893000000000004,48,982,104,47248,-163.18065895000004,0.0003,2640,0.08435143530368805
460.84,0.40948000000000007,49,995,108,49728,-157.46440846000002,0.0003,2795,0.2207919955253601
460.84,0.3800300000000002,57,908,112,52208,-149.10153225,0.0003,2950,0.1360289305448532
471.67,0.35058,59,922,116,54688,-139.88893687,0.0003,3105,0.0885983556509018
482.64,0.32113000000000014,61,934,120,57168,-124.89077108,0.0003,3260,0.04883036017417908
490.93,0.29167999999999994,63,945,124,59648,-102.26332774000001,0.0003,3415,0.794542670249939
499.44,0.26222999999999996,65,954,128,62128,-95.85276184999996,0.0003,3570,0.36758551001548767
509.33,0.2327800000000001,66,964,132,64608,-78.16801928999999,0.0003,3725,0.03893382102251053
521.24,0.20333000000000012,73,907,136,67088,-70.5781328,0.0003,3880,0.015472276136279106
527.36,0.17388000000000026,75,917,140,69568,-60.77491809000001,0.0003,4035,0.06037673354148865
527.89,0.15093750000000028,77,923,144,71500,-47.058246159999996,0.0003,4156,0.014494577422738075
527.77,0.12148750000000008,79,930,148,73980,-37.747656160000005,0.0003,4311,0.01759304106235504
538.75,0.0920375000000001,81,938,152,76460,-30.598225289999995,0.0003,4466,0.34727805852890015
537.32,0.06258749999999991,83,944,156,78940,-24.046741230000002,0.0003,4621,0.019779087975621223
542.86,0.05,85,948,160,80972,-9.571388000000002,0.0003,4748,0.013579602353274822
544.86,0.05,86,949,164,82032,-1.2985170600000016,0.0003,4814,0.024656064808368683
548.75,0.05,93,903,168,84448,13.039405110000002,0.0003,4965,0.012280995957553387
557.04,0.05,95,910,172,86928,23.315676690000004,0.0003,5120,0.09791508316993713
563.96,0.05,97,914,176,88704,33.26434113,0.0003,5231,0.013510394841432571
566.31,0.05,98,918,180,90540,47.873164540000005,0.0003,5346,0.1535978466272354
571.91,0.05,100,925,184,93020,47.69489541,0.0003,5501,0.5083826780319214
577.12,0.05,102,931,188,95500,55.87465907000001,0.0003,5656,0.28886616230010986
574.81,0.05,104,935,192,97448,62.15725977000001,0.0003,5778,0.25993481278419495
573.08,0.05,106,941,196,99916,64.43357337999998,0.0003,5932,0.808051586151123
581.52,0.05,113,904,200,102396,67.89116946999998,0.0003,6087,0.013831287622451782
581.52,0.05,115,909,204,104876,67.18165025,0.0003,6242,0.11276426166296005
581.52,0.05,117,914,208,107356,69.97285606999999,0.0003,6397,0.7901366949081421
579.88,0.05,119,919,212,109836,76.80424780999999,0.0003,6552,0.6145065426826477
572.56,0.05,121,924,216,111880,82.53152319,0.0003,6680,0.013160011731088161
567.99,0.05,122,928,220,113848,85.47273884999998,0.0003,6803,0.013562886044383049
564.92,0.05,123,932,224,115584,90.82436581,0.0003,6911,0.5503346920013428
562.12,0.05,130,900,228,117620,100.90519255999999,0.0003,7039,0.009258643724024296
561.32,0.05,132,906,232,120100,108.22812289000001,0.0003,7194,0.01664772257208824
560.26,0.05,134,912,236,122580,114.15597044,0.0003,7349,0.4637528657913208
554.35,0.05,136,917,240,124772,119.15678073000001,0.0003,7486,0.339386522769928
550.91,0.05,137,920,244,126172,126.10826582000001,0.0003,7573,0.013223539106547832
546.69,0.05,138,924,248,128432,139.49427039,0.0003,7714,1.0796637535095215
542.0,0.05,140,928,252,130256,149.10241364,0.0003,7828,0.34572577476501465
541.39,0.05,142,931,256,132348,150.82303430000002,0.0003,7959,0.010703673586249352
540.9,0.05,148,908,260,134620,158.5809878,0.0003,8101,0.6880682110786438
536.75,0.05,149,911,264,136440,168.65113933,0.0003,8215,0.21253465116024017
539.59,0.05,151,915,268,138560,171.62056837,0.0003,8347,0.17937102913856506
534.95,0.05,152,918,272,140116,178.57904589999998,0.0003,8445,0.14900736510753632
535.69,0.05,154,922,276,142596,163.18375607,0.0003,8600,0.5588579773902893
534.03,0.05,155,924,280,143640,166.37622978,0.0003,8665,0.18112467229366302
530.64,0.05,157,929,284,146120,181.16327270000002,0.0003,8820,0.29300636053085327
523.21,0.05,158,932,288,148152,187.89607658999998,0.0003,8947,0.01753823459148407
520.76,0.05,165,908,292,150360,192.10871639000004,0.0003,9085,0.07946640998125076
523.32,0.05,166,911,296,152056,200.65008531000007,0.0003,9191,0.20953384041786194
516.92,0.05,168,914,300,153884,209.74537346,0.0003,9305,0.22361385822296143
512.38,0.05,170,916,304,156084,223.52592139999996,0.0003,9443,0.24439939856529236
506.89,0.05,171,919,308,157976,235.05082545000002,0.0003,9561,0.4138655960559845
502.94,0.05,173,921,312,159652,242.28778732000004,0.0003,9666,1.2286723852157593
501.73,0.05,175,922,316,161576,249.87559722000003,0.0003,9786,0.7244994640350342
502.25,0.05,177,924,320,163836,253.33682222999997,0.0003,9927,1.627598524093628
495.96,0.05,178,926,324,165184,251.56084936,0.0003,10011,0.27700909972190857
487.77,0.05,179,928,328,166644,257.42752255,0.0003,10103,0.4379666745662689
485.09,0.05,185,908,332,168492,259.45294166,0.0003,10218,0.7671786546707153
481.4,0.05,187,910,336,170320,266.64314281,0.0003,10332,1.0452290773391724
477.94,0.05,188,911,340,171928,266.32763527,0.0003,10433,0.024800067767500877
478.78,0.05,190,912,344,174084,265.91441763,0.0003,10568,1.1283085346221924
479.87,0.05,192,915,348,176300,262.22021604,0.0003,10706,0.6075063347816467
480.63,0.05,194,919,352,178780,262.81905403,0.0003,10861,0.5577164888381958
477.94,0.05,195,921,356,180128,268.3881737,0.0003,10945,0.24119128286838531
474.39,0.05,196,923,360,181804,266.34638498000004,0.0003,11050,0.2766549587249756
478.97,0.05,202,904,364,183392,268.04610959,0.0003,11149,0.25452518463134766
473.74,0.05,204,907,368,185292,267.17984526999993,0.0003,11268,1.9686650037765503
471.81,0.05,205,910,372,187388,267.76518391,0.0003,11399,1.8963544368743896
469.53,0.05,207,912,376,189228,291.01794223,0.0003,11514,0.7555667757987976
467.94,0.05,208,913,380,190732,296.87568177,0.0003,11608,0.11853762716054916
462.66,0.05,210,916,384,192464,299.23050231,0.0003,11716,0.8841598033905029
461.49,0.05,211,918,388,194240,304.95328507,0.0003,11827,0.16864898800849915
458.06,0.05,212,920,392,195864,312.09680613999996,0.0003,11929,0.2982059121131897
453.21,0.05,213,922,396,197400,318.44823917,0.0003,12025,0.2935289740562439
449.75,0.05,215,925,400,199020,323.83955273,0.0003,12126,0.2043871432542801
